sales_key,order_id,order_date_key,ship_date_key,customer_key,product_key,geography_key,ship_mode_key,sales,quantity,discount,profit
23676,ES-2014-1984595,20141219,20141219,425,6436,1478,1,79.56,6,0.0,36.54
23677,ES-2014-5296123,20140630,20140707,612,6503,16,4,110.25,7,0.0,11.97
23678,ES-2014-3110323,20140116,20140118,605,4626,141,2,141.507,3,0.1,-4.743
23679,IN-2014-41891,20140307,20140311,245,5207,75,4,169.65,5,0.0,39.0
23680,IN-2013-50515,20131111,20131115,66,6277,1253,4,103.92,4,0.0,14.52
23681,IN-2014-24090,20140512,20140515,818,7547,3332,3,99.0,2,0.0,13.86
23682,US-2014-109253,20140822,20140823,677,6229,585,3,51.75,5,0.0,24.84
23683,AG-2014-8240,20140312,20140316,1039,7615,2895,4,130.32,12,0.0,51.84
23684,PU-2013-8030,20131106,20131110,1216,6408,1479,4,95.16,4,0.0,9.48
23685,NI-2012-6350,20121208,20121209,54,2829,841,3,60.66,4,0.7,-119.34
23686,US-2014-138051,20140903,20140907,651,7616,2565,2,68.56,5,0.6,-37.74
23687,MX-2013-136140,20130819,20130823,354,7210,623,4,181.116,9,0.4,-6.084
23688,ES-2014-5835827,20140901,20140905,331,3729,618,4,129.519,3,0.1,11.439
23689,ES-2011-3109529,20111114,20111116,19,6155,1670,2,70.2,3,0.0,21.69
23690,IN-2013-42087,20131030,20131103,558,7617,248,4,170.91,9,0.0,34.02
23691,ID-2012-58348,20121121,20121124,207,7345,1226,3,44.55,3,0.5,-5.4
23692,CA-2012-101707,20120827,20120901,481,7618,756,4,114.2,5,0.0,52.532
23693,CA-2012-127453,20121219,20121220,548,7526,624,3,88.832,4,0.2,7.7728
23694,CA-2013-155551,20130419,20130424,511,3321,1780,4,230.376,3,0.2,-48.9549
23695,CA-2014-108854,20141209,20141215,188,4886,719,4,90.48,3,0.2,33.93
23696,IR-2012-660,20120611,20120612,326,3958,301,3,37.59,1,0.0,2.25
23697,MX-2012-122329,20120924,20120928,509,4721,207,2,163.38,3,0.0,75.12
23698,MX-2013-106516,20131106,20131110,604,4200,469,4,336.24,3,0.0,100.86
23699,MX-2013-159100,20130912,20130918,679,5494,1023,4,190.62,3,0.0,62.88
23700,ES-2014-4794612,20141203,20141207,573,7619,322,4,229.44,8,0.0,27.36
23701,ES-2012-4228050,20120608,20120613,311,4223,2290,4,146.448,3,0.1,45.558
23702,ID-2012-61645,20120606,20120610,888,3767,899,4,69.3399,7,0.47,-57.7101
23703,IN-2014-53693,20141008,20141009,193,1171,71,1,172.206,1,0.1,9.546
23704,CA-2013-109344,20130208,20130211,846,1313,561,2,1127.976,3,0.2,126.8973
23705,CA-2014-101245,20141128,20141204,88,6223,719,4,244.55,5,0.0,114.9385
23706,US-2013-152373,20130906,20130912,1003,4694,265,4,93.456,3,0.2,-17.523
23707,CA-2012-100146,20120514,20120519,1011,3870,2035,4,97.568,2,0.2,-6.098
23708,CA-2014-147767,20141203,20141203,398,4886,1825,1,67.86,6,0.7,-45.24
23709,CA-2014-131303,20141129,20141203,211,4569,120,4,62.65,5,0.0,29.4455
23710,CA-2012-9840,20120625,20120629,1221,3943,531,4,113.76,2,0.0,1.08
23711,US-2013-130092,20130425,20130425,304,5623,2631,1,100.5,5,0.4,-23.5
23712,MX-2014-128048,20141125,20141130,240,4621,821,4,461.3,7,0.0,124.46
23713,US-2014-154487,20141220,20141224,312,7068,296,4,132.132,7,0.4,-2.268
23714,MX-2014-117569,20140917,20140923,457,4616,1499,4,163.38,3,0.0,40.8
23715,MX-2013-144932,20131021,20131026,471,3344,2799,2,54.456,2,0.4,1.776
23716,US-2011-127439,20111014,20111016,430,2425,529,3,114.24,2,0.4,-47.6
23717,ES-2014-2286229,20141215,20141221,193,7620,451,4,122.22,7,0.0,58.59
23718,ES-2011-3468356,20110310,20110314,139,1814,813,4,74.49,2,0.5,-17.91
23719,ES-2011-4845310,20110607,20110611,684,5874,2262,4,53.4,2,0.0,22.38
23720,ES-2014-4576851,20141226,20141231,166,4962,358,4,201.84,4,0.0,3.96
23721,ES-2013-2519403,20130801,20130803,1009,3560,2570,3,67.86,2,0.0,7.44
23722,IT-2013-3779238,20130205,20130205,570,5201,815,1,33.48,4,0.5,-24.84
23723,ES-2014-1331794,20140818,20140823,339,6091,1428,2,77.4,3,0.0,33.21
23724,ID-2011-68631,20110309,20110313,402,6011,1630,4,102.546,6,0.1,-1.314
23725,IN-2011-29928,20111128,20111203,1367,4807,625,2,147.69,3,0.0,67.86
23726,IN-2014-15725,20140929,20141003,451,3883,246,4,157.59,3,0.0,18.9
23727,IN-2012-51201,20120428,20120503,722,4601,446,4,283.608,8,0.1,37.608
23728,CA-2014-149076,20140115,20140120,143,3959,906,4,154.9,5,0.0,69.705
23729,CA-2013-163594,20130413,20130415,159,6581,906,3,36.624,3,0.2,13.734
23730,TU-2014-3560,20140512,20140517,1402,7621,740,2,76.452,1,0.6,-87.948
23731,AO-2011-8000,20111215,20111219,1161,7590,1122,4,143.13,1,0.0,57.24
23732,SO-2012-5940,20120405,20120407,1491,7622,1394,3,66.24,4,0.0,3.96
23733,US-2012-159639,20120829,20120901,312,2585,623,3,44.752,1,0.2,-0.568
23734,MX-2012-105662,20121126,20121203,1006,1147,1223,4,87.984,2,0.4,7.304
23735,ES-2013-1218192,20130708,20130710,45,4219,329,2,53.496,4,0.4,7.056
23736,ES-2014-2751060,20141201,20141207,499,1906,613,4,146.79,3,0.0,73.35
23737,IN-2013-69128,20131023,20131028,141,7623,867,4,108.24,8,0.0,34.56
23738,CA-2013-165218,20130306,20130312,980,2353,1284,4,149.352,3,0.2,50.4063
23739,US-2013-134761,20131201,20131201,309,4712,3333,1,36.192,1,0.2,2.7144
23740,CA-2013-143749,20131206,20131208,881,5272,1020,3,81.94,1,0.0,20.485
23741,US-2014-126060,20140415,20140419,922,7138,651,4,198.272,8,0.2,-32.2192
23742,SF-2013-1090,20131126,20131127,1380,1937,1197,3,40.5,1,0.0,4.86
23743,EG-2011-7590,20110720,20110722,851,7624,500,2,38.52,1,0.0,7.29
23744,US-2013-150763,20130617,20130621,333,7625,2744,2,138.432,4,0.6,-51.968
23745,ES-2014-5297792,20140414,20140420,399,7626,1987,4,118.65,7,0.0,42.63
23746,ES-2011-4184901,20110830,20110901,124,7231,1338,2,75.96,4,0.0,9.0
23747,ES-2014-5216176,20140519,20140523,513,1906,974,4,146.79,6,0.5,-0.09
23748,ES-2014-4299662,20140131,20140205,198,3703,3016,4,136.344,1,0.2,47.694
23749,IT-2011-5001459,20111008,20111011,569,3002,815,2,123.06,2,0.5,-29.58
23750,IN-2011-62261,20110321,20110326,789,6398,446,4,103.302,2,0.1,38.982
23751,IN-2013-75078,20130813,20130819,1085,6555,93,4,91.476,7,0.1,19.236
23752,ID-2013-65663,20131221,20131222,964,4753,3,3,47.385,3,0.1,-2.115
23753,IN-2014-56360,20141008,20141010,870,7627,1195,3,37.92,2,0.0,2.22
23754,IN-2011-29438,20111128,20111203,127,1584,287,4,97.86,2,0.0,43.02
23755,IN-2013-13891,20130725,20130730,160,3537,184,4,142.74,3,0.0,39.96
23756,IN-2013-76352,20130607,20130609,302,6655,239,3,96.984,6,0.4,3.204
23757,ID-2013-21129,20130814,20130817,309,4066,220,3,45.7662,1,0.17,7.6962
23758,ID-2011-64837,20111223,20111227,398,3462,86,4,87.582,4,0.45,-68.538
23759,IN-2014-24657,20141106,20141110,99,7628,160,4,129.276,9,0.1,6.966
23760,CA-2011-133753,20110609,20110613,926,7629,1506,2,63.984,2,0.2,10.3974
23761,CA-2013-164735,20130415,20130420,112,5696,11,2,81.2,5,0.0,12.18
23762,CA-2013-115476,20130318,20130318,1367,7630,165,1,32.54,2,0.0,15.9446
23763,CA-2013-143910,20130813,20130817,431,2839,407,4,145.764,2,0.1,-8.098
23764,EG-2014-9260,20140828,20140831,1373,7522,191,2,56.58,1,0.0,24.87
23765,TU-2012-7710,20120526,20120528,1502,5602,2757,2,128.88,4,0.6,-61.32
23766,SF-2012-9090,20120915,20120919,995,3955,169,2,96.0,2,0.0,31.68
23767,AG-2012-4060,20120319,20120321,473,2368,858,3,109.92,2,0.0,38.46
23768,US-2014-157511,20140218,20140225,201,5068,1080,4,53.208,3,0.4,-2.712
23769,MX-2013-139661,20130905,20130905,297,6568,529,1,43.164,3,0.4,-5.796
23770,ES-2011-1930667,20110818,20110820,471,7631,70,2,72.144,2,0.1,3.984
23771,SU-2011-1150,20110830,20110901,1023,7632,1354,2,41.16,4,0.0,8.16
23772,CA-2014-4530,20141114,20141117,1370,4809,1722,3,90.96,2,0.0,2.7
23773,EG-2012-3660,20120906,20120912,1376,3908,191,4,112.62,1,0.0,14.64
23774,MX-2012-108735,20120613,20120620,471,6452,2381,4,126.24,6,0.0,41.64
23775,IN-2013-48394,20130525,20130527,181,6555,446,2,52.272,4,0.1,10.992
23776,IN-2012-71970,20120719,20120719,178,7633,1767,1,53.622,3,0.1,16.632
23777,CA-2014-119011,20140821,20140826,502,3669,719,4,226.56,6,0.0,63.4368
23778,CA-2014-121048,20140715,20140719,117,5072,863,4,71.92,4,0.0,20.8568
23779,CA-2014-156622,20141124,20141127,691,2124,1284,3,127.785,1,0.3,-31.0335
23780,SU-2012-2020,20121120,20121123,1227,1907,1335,2,198.45,1,0.0,89.28
23781,US-2014-142706,20140927,20141002,319,5872,941,4,94.08,3,0.0,18.78
23782,MX-2014-117177,20140408,20140410,8,7634,1352,2,83.2,4,0.0,6.64
23783,MX-2014-166884,20141213,20141217,546,5477,374,4,129.12,5,0.2,48.42
23784,US-2013-164077,20130927,20131001,900,7635,2107,4,136.608,2,0.6,-191.272
23785,IT-2011-3316894,20110406,20110408,279,3122,258,3,122.7,5,0.0,53.85
23786,IN-2014-20191,20140103,20140105,122,5655,1561,2,106.218,7,0.1,25.788
23787,CA-2014-152142,20141115,20141120,88,1166,226,4,321.568,2,0.2,28.1372
23788,RS-2014-9190,20140711,20140715,1095,3590,1388,4,265.11,1,0.0,90.12
23789,EG-2012-1630,20120525,20120530,969,7636,191,4,189.6,4,0.0,22.68
23790,IR-2013-8570,20130523,20130527,1561,1235,1592,4,137.34,1,0.0,0.0
23791,MX-2013-168872,20131217,20131224,491,824,1027,4,175.36856,1,0.002,75.18856
23792,MX-2014-143882,20140226,20140303,1005,5635,1087,2,103.08,3,0.0,26.76
23793,MX-2012-118248,20121022,20121024,902,7637,1027,2,44.2,5,0.0,8.8
23794,MX-2013-133067,20130602,20130604,459,3282,1981,2,83.52,8,0.4,2.72
23795,MX-2014-119669,20140710,20140713,428,6668,881,2,155.52,8,0.4,5.12
23796,ES-2013-2335105,20130612,20130615,696,7638,859,3,71.1,3,0.5,-54.09
23797,ES-2014-1274177,20140619,20140623,825,865,2667,4,274.8,5,0.0,96.15
23798,ES-2014-3538315,20141227,20150102,341,3015,1244,4,189.96,4,0.0,15.12
23799,IT-2013-4602742,20130604,20130607,508,4962,1153,2,50.46,1,0.0,0.99
23800,ID-2013-17097,20131217,20131222,211,6987,86,2,76.923,3,0.45,-18.207
23801,ID-2014-44117,20140805,20140809,207,2548,119,4,123.8526,2,0.17,7.4526
23802,IN-2012-70339,20120910,20120910,564,3355,34,1,51.624,2,0.1,14.904
23803,ID-2014-59279,20140521,20140524,991,6655,1634,3,39.3324,2,0.27,8.0724
23804,CA-2013-120558,20130608,20130611,1124,7639,131,3,32.4,5,0.0,15.552
23805,CA-2014-134810,20140510,20140511,639,4818,871,3,65.232,3,0.2,22.0158
23806,US-2012-144771,20121002,20121004,315,5694,3334,3,53.04,3,0.2,-4.641
23807,MO-2013-9040,20130615,20130619,1520,1423,2305,4,103.77,1,0.0,14.52
23808,PL-2014-7620,20140813,20140815,492,6707,3335,3,51.54,1,0.0,10.8
23809,TU-2013-5210,20130426,20130430,247,5710,495,2,78.816,4,0.6,-98.544
23810,US-2011-123120,20110425,20110427,705,2578,2272,3,212.94,7,0.4,-42.7
23811,US-2012-148425,20120621,20120628,113,4423,3185,4,62.136,3,0.4,-39.384
23812,MX-2011-149587,20110913,20110917,800,7640,1558,4,59.78,7,0.0,29.82
23813,MX-2014-167409,20141104,20141110,419,5123,236,4,84.1,5,0.0,21.0
23814,ES-2014-5784412,20141125,20141130,206,3077,1698,4,151.875,5,0.5,-3.075
23815,IN-2012-56514,20120204,20120208,46,2482,662,4,104.463,5,0.47,-88.737
23816,IN-2011-49563,20110830,20110901,480,5400,166,2,63.27,3,0.0,31.59
23817,IN-2014-41093,20140808,20140811,592,7641,255,2,62.64,3,0.0,19.35
23818,IN-2014-77283,20140516,20140523,137,5909,6,4,129.843,3,0.1,40.383
23819,CA-2013-109407,20130124,20130126,545,7642,3336,2,31.36,4,0.0,15.68
23820,MX-2014-109071,20140410,20140416,354,3715,26,4,270.9,5,0.0,27.0
23821,ES-2014-5605089,20141215,20141219,239,6364,135,4,76.74,2,0.0,36.06
23822,ID-2012-60980,20120816,20120816,68,6257,119,1,99.7248,7,0.47,-60.2952
23823,IN-2012-49073,20120320,20120326,352,1731,433,4,173.37,1,0.0,81.48
23824,CA-2013-112102,20130413,20130417,588,3243,327,4,40.99,1,0.0,20.0851
23825,LY-2013-4320,20130808,20130812,844,6216,749,4,65.13,1,0.0,2.58
23826,ES-2012-2809459,20120317,20120321,244,5792,73,4,51.66,2,0.0,18.06
23827,ES-2013-4541341,20131120,20131122,192,4226,1138,2,52.02,2,0.0,20.76
23828,ES-2014-3776783,20141230,20150104,1151,7329,618,4,84.84,2,0.0,12.72
23829,IN-2014-41422,20140531,20140602,545,3419,680,3,132.39,3,0.0,42.3
23830,IN-2014-16439,20141011,20141013,65,4759,2609,2,69.84,2,0.0,27.9
23831,CA-2011-125514,20110921,20110922,540,7643,316,3,36.27,3,0.0,10.881
23832,CA-2013-156503,20131015,20131021,457,1975,871,4,102.592,1,0.2,10.2592
23833,US-2011-104759,20110331,20110404,962,3400,22,4,79.984,2,0.2,13.9972
23834,CA-2014-125913,20140117,20140117,966,7644,29,1,27.92,4,0.0,8.0968
23835,CA-2014-114804,20141018,20141020,807,4885,3294,2,52.792,1,0.2,4.6193
23836,US-2014-122672,20141105,20141110,545,3576,146,4,194.352,3,0.2,-43.7292
23837,BU-2013-5320,20130814,20130816,1388,7125,796,3,48.96,1,0.0,22.02
23838,US-2011-123001,20110329,20110402,49,2371,1327,4,220.08,5,0.4,-62.42
23839,MX-2013-119501,20130316,20130320,819,4076,1870,4,126.384,3,0.2,6.264
23840,MX-2013-131842,20130319,20130323,318,4579,1009,4,115.86,3,0.0,47.46
23841,ES-2011-4691256,20110607,20110609,748,6292,2681,2,151.92,8,0.0,12.0
23842,ES-2014-1424904,20140806,20140813,728,4617,444,4,175.56,5,0.3,-27.69
23843,ES-2014-3206195,20140325,20140401,573,4779,744,4,100.2,4,0.0,6.0
23844,IN-2012-18035,20120322,20120322,9,3610,239,1,87.318,3,0.4,-32.022
23845,IN-2013-20548,20131009,20131013,293,6617,2796,4,139.125,7,0.5,-89.145
23846,CA-2014-119389,20140418,20140420,193,6588,114,3,60.312,3,0.2,5.2773
23847,CA-2014-143021,20141120,20141120,196,7645,407,1,58.408,7,0.2,18.2525
23848,TU-2011-7850,20110621,20110625,1477,988,2175,4,110.232,2,0.6,-129.528
23849,MX-2014-143924,20140131,20140205,577,5502,1017,2,70.56,6,0.4,-22.44
23850,IT-2011-3667641,20110516,20110521,290,5249,784,4,115.065,3,0.5,-39.195
23851,ID-2014-56472,20141015,20141020,825,6185,276,4,52.2,4,0.5,-14.64
23852,ID-2013-59930,20131105,20131109,827,2796,215,2,108.216,4,0.4,-45.144
23853,IN-2013-79929,20130227,20130304,300,5437,1767,4,166.131,7,0.1,36.771
23854,IN-2014-45258,20140822,20140824,1144,7646,550,2,56.85,5,0.0,10.8
23855,CA-2013-142594,20131202,20131207,684,7118,1020,2,137.94,3,0.0,35.8644
23856,CA-2014-132437,20140909,20140914,959,7647,1,2,65.12,4,0.0,16.9312
23857,TU-2014-9100,20141218,20141222,1290,2523,495,4,142.152,2,0.6,-95.988
23858,TU-2011-4150,20111121,20111121,1363,734,2402,1,68.172,1,0.6,-20.478
23859,EG-2013-7160,20130416,20130420,1016,3695,1711,4,110.28,2,0.0,20.94
23860,LY-2013-3570,20130118,20130123,1422,4902,975,4,113.04,4,0.0,23.64
23861,UP-2013-2240,20130320,20130325,887,5925,3337,2,101.46,2,0.0,32.46
23862,SA-2011-1980,20110307,20110311,895,7648,499,4,58.2,4,0.0,2.28
23863,MX-2011-165526,20110122,20110126,803,4616,831,4,108.92,2,0.0,27.2
23864,MX-2013-158533,20131213,20131218,632,2532,137,2,494.64,3,0.0,197.82
23865,ES-2014-1486090,20140502,20140508,850,7373,1748,4,105.72,4,0.0,2.04
23866,IT-2014-5778325,20141229,20150102,909,950,784,4,74.205,3,0.5,-50.535
23867,ES-2011-4993245,20110408,20110412,786,6054,562,4,107.76,4,0.0,49.56
23868,ID-2013-72243,20130606,20130611,555,2495,119,4,90.5877,1,0.37,-23.0223
23869,IN-2012-42220,20121002,20121002,237,6257,220,1,66.9312,3,0.17,-1.6488
23870,IN-2012-19078,20120615,20120617,193,7649,661,3,32.4,3,0.0,11.97
23871,CA-2012-119879,20121121,20121125,579,7168,114,4,110.97,5,0.4,-24.0435
23872,CA-2014-157469,20141203,20141208,808,3844,1228,4,151.188,2,0.4,-25.198
23873,RS-2013-2660,20131122,20131127,1354,6161,806,4,273.48,2,0.0,27.3
23874,MX-2012-105417,20121207,20121211,504,7140,26,4,103.2,8,0.0,10.24
23875,ES-2014-5632446,20140818,20140820,551,6492,781,2,146.1,5,0.0,18.9
23876,ES-2014-4358524,20141002,20141006,372,4962,329,4,252.3,5,0.0,4.95
23877,ID-2014-45580,20141111,20141113,130,7650,252,2,81.45,5,0.0,21.9
23878,IN-2013-44537,20130628,20130704,754,6913,1086,4,79.74,6,0.0,39.78
23879,ID-2011-23215,20111211,20111216,453,841,2,4,134.622,1,0.1,-0.018
23880,US-2012-120502,20120413,20120419,573,7318,906,4,75.84,2,0.0,29.5776
23881,CG-2011-3350,20110928,20111004,1065,1022,68,4,141.63,1,0.0,36.81
23882,MX-2012-126634,20121016,20121022,337,4964,391,4,112.0,8,0.0,6.72
23883,MX-2012-132962,20121012,20121017,404,2782,3179,4,69.3,3,0.0,33.9
23884,MX-2012-162495,20120915,20120916,148,3853,207,3,51.16,2,0.0,18.92
23885,US-2014-122749,20140904,20140907,18,5527,225,3,103.5,5,0.4,-27.6
23886,IT-2013-4063561,20130604,20130608,543,7603,538,4,68.67,3,0.0,10.98
23887,ES-2014-4783477,20140916,20140921,595,6769,219,2,114.84,6,0.0,25.2
23888,IN-2014-14458,20140124,20140131,854,7651,1293,4,54.6,5,0.0,18.45
23889,IN-2013-49227,20130914,20130921,156,6516,1333,4,89.46,3,0.0,44.73
23890,ID-2012-54596,20121022,20121024,26,6333,86,2,62.568,2,0.45,-36.432
23891,IN-2014-34534,20140618,20140620,898,3704,86,2,48.195,2,0.15,19.275
23892,ID-2014-84206,20141205,20141209,327,7652,313,4,166.284,2,0.4,-72.096
23893,CA-2011-105249,20111128,20111128,424,4441,174,1,411.332,4,0.15,-4.8392
23894,US-2012-129637,20121217,20121222,658,441,2817,4,180.016,1,0.2,-15.7514
23895,CA-2014-125451,20141024,20141025,374,7653,364,3,35.0,4,0.0,14.7
23896,CA-2014-102610,20141105,20141109,480,7629,2707,4,95.976,3,0.2,15.5961
23897,CA-2014-100055,20140529,20140602,399,3903,3338,4,125.13,3,0.0,36.2877
23898,IR-2014-4360,20140919,20140923,1082,6002,2089,4,57.6,2,0.0,25.92
23899,UP-2013-2800,20130719,20130724,834,6808,65,4,166.92,2,0.0,80.1
23900,MO-2013-5590,20130925,20131001,501,3427,478,4,49.32,1,0.0,5.4
23901,US-2012-156146,20120912,20120918,748,3535,2939,4,90.24,5,0.4,-10.56
23902,MX-2014-129861,20140912,20140917,819,1868,207,4,143.36,1,0.2,8.96
23903,MX-2013-158064,20130919,20130921,372,5766,318,2,41.44,1,0.0,1.24
23904,ES-2014-2504278,20140626,20140630,947,5297,1786,4,204.75,5,0.0,79.8
23905,IT-2013-4874491,20130809,20130815,51,4652,1961,4,110.484,4,0.1,-9.876
23906,IN-2014-66769,20141128,20141202,427,4239,421,4,80.676,2,0.17,3.876
23907,IN-2014-62800,20140623,20140630,1151,5553,525,4,121.8855,5,0.17,48.3855
23908,CA-2013-146934,20130523,20130528,411,6094,2062,4,95.1,5,0.0,30.432
23909,US-2011-112991,20111210,20111214,674,6924,3046,4,91.36,4,0.0,42.0256
23910,NI-2013-7730,20131121,20131124,1422,1301,841,3,44.604,1,0.7,-86.256
23911,IZ-2013-4210,20131118,20131122,910,3649,569,2,54.18,2,0.0,27.06
23912,MO-2011-7930,20110212,20110214,630,7654,82,3,26.46,1,0.0,11.37
23913,MO-2011-7930,20110212,20110214,630,4099,82,3,57.39,1,0.0,3.99
23914,US-2012-162432,20120402,20120407,300,3327,31,4,108.912,3,0.2,-16.368
23915,ES-2014-3223817,20141125,20141127,386,7655,1621,3,70.38,6,0.0,32.22
23916,ES-2012-4424003,20120730,20120805,45,5161,1260,4,88.47,6,0.5,-51.39
23917,IT-2014-5907335,20141206,20141209,265,7656,3030,3,42.09,2,0.5,-26.13
23918,ES-2014-3110323,20140403,20140410,972,5456,2171,4,258.0,5,0.0,123.75
23919,ES-2014-5784412,20141125,20141130,206,4264,1698,4,93.18,4,0.5,-65.34
23920,ES-2014-3361384,20141107,20141111,766,306,794,4,128.37,1,0.0,55.17
23921,IN-2012-46063,20121108,20121110,231,2738,1665,2,63.87,1,0.0,18.51
23922,ID-2014-43333,20140710,20140715,19,2450,366,4,155.1165,7,0.45,-3.0135
23923,ID-2014-10321,20140827,20140827,361,7047,713,1,30.51,2,0.1,-0.69
23924,CA-2012-120103,20121224,20121229,294,7657,755,4,106.232,7,0.2,37.1812
23925,US-2013-123610,20130513,20130517,1367,7658,2047,4,120.0,6,0.0,46.8
23926,US-2011-157231,20110405,20110409,626,7659,774,4,115.36,7,0.0,56.5264
23927,UG-2011-7530,20110610,20110614,1538,4257,3140,4,67.572,2,0.7,-45.048
23928,SA-2014-7760,20141002,20141008,1375,7274,1578,4,58.74,2,0.0,20.52
23929,MX-2014-106677,20141209,20141214,138,2309,2973,4,178.24,2,0.0,64.16
23930,MX-2013-166723,20131022,20131026,1005,7660,26,2,74.4,3,0.0,11.16
23931,MX-2013-147333,20130919,20130922,898,7661,1096,3,50.96,7,0.0,2.52
23932,ES-2014-2194172,20141021,20141027,556,2198,2031,4,96.6,2,0.0,11.58
23933,ES-2014-2949307,20140901,20140903,81,2785,3096,2,48.357,1,0.1,1.047
23934,IT-2011-1181278,20110210,20110210,453,6303,102,1,26.325,5,0.5,-14.325
23935,ES-2011-4806518,20110620,20110624,260,7662,1316,4,119.46,11,0.0,15.51
23936,IN-2011-44369,20110720,20110723,264,4807,349,3,147.69,3,0.0,67.86
23937,CA-2012-120341,20120926,20120929,389,4386,624,2,121.104,6,0.7,-100.92
23938,CA-2014-145037,20140903,20140908,266,6148,1208,2,79.92,4,0.0,37.5624
23939,MZ-2014-140,20140628,20140628,247,7663,51,1,22.8,2,0.0,5.22
23940,IZ-2013-9470,20130412,20130412,1245,5019,569,1,117.12,4,0.0,5.76
23941,MX-2012-122490,20120103,20120109,165,4543,1229,4,80.832,4,0.4,12.112
23942,MX-2013-138261,20130621,20130625,779,4495,3339,4,175.68,6,0.0,68.4
23943,MX-2013-119011,20130628,20130705,893,7664,592,4,50.58,3,0.0,22.74
23944,MX-2012-130603,20120907,20120913,720,2828,362,4,75.8,2,0.0,11.36
23945,IT-2013-5108540,20130425,20130427,959,6755,3340,3,74.07,3,0.0,5.85
23946,ES-2014-4387264,20141210,20141214,424,6949,2681,4,90.45,5,0.0,28.8
23947,ES-2011-3746760,20110125,20110201,262,6356,428,4,132.9,10,0.0,3.9
23948,ES-2012-2105894,20121017,20121022,496,5043,261,4,141.03,3,0.0,26.73
23949,IT-2013-2056803,20131225,20131229,553,2511,3283,4,48.96,2,0.5,-16.68
23950,ES-2012-2212320,20120824,20120829,371,3727,134,4,98.64,2,0.0,9.84
23951,IT-2014-4973421,20141031,20141102,431,5951,70,2,64.8,6,0.1,-4.32
23952,ES-2014-3994900,20140829,20140901,964,2245,329,2,101.04,2,0.0,29.28
23953,ID-2012-74630,20120608,20120610,106,3220,1235,2,114.225,5,0.5,-20.625
23954,IN-2013-36697,20130916,20130919,801,6550,808,2,43.362,2,0.1,1.422
23955,IN-2013-57186,20130912,20130918,980,4066,145,4,183.0648,4,0.17,30.7848
23956,IN-2013-18980,20130816,20130823,688,7665,86,4,48.96,4,0.15,-4.68
23957,IN-2011-45538,20110624,20110629,228,5398,34,4,116.883,3,0.1,27.243
23958,IN-2011-33414,20111025,20111031,4,2169,2821,4,220.2,2,0.0,2.16
23959,CA-2012-155068,20121023,20121023,823,7103,788,1,55.944,7,0.2,-13.2867
23960,SF-2014-7670,20140602,20140608,1046,1826,3341,4,126.09,1,0.0,21.42
23961,IZ-2014-1640,20141103,20141107,1148,6286,569,4,65.22,1,0.0,24.12
23962,IR-2011-6560,20111010,20111016,1328,2139,326,4,110.04,1,0.0,8.79
23963,IZ-2011-4160,20110623,20110629,408,2139,487,4,110.04,1,0.0,8.79
23964,IZ-2013-9180,20131113,20131116,1331,1999,1609,2,254.94,2,0.0,2.52
23965,GB-2012-6200,20120619,20120623,1462,7666,1818,4,75.42,6,0.0,9.72
23966,MX-2011-106117,20110923,20110926,349,7667,470,3,46.1,5,0.0,22.5
23967,US-2011-156762,20111228,20111230,31,7668,1189,2,55.36,5,0.6,-78.94
23968,MX-2014-106362,20140302,20140305,825,4849,284,2,61.18,7,0.0,7.28
23969,MX-2014-114097,20140916,20140919,142,1958,2683,3,795.2064,5,0.002,245.4064
23970,ES-2014-3745756,20141129,20141202,742,5456,2038,2,103.2,2,0.0,49.5
23971,ES-2014-2888354,20141121,20141127,612,2638,1784,4,138.96,3,0.0,36.09
23972,ES-2011-3857347,20111103,20111107,937,3915,45,4,146.88,3,0.0,52.83
23973,IN-2012-44180,20120222,20120226,884,7057,6,4,131.22,5,0.1,27.57
23974,BN-2014-4710,20140603,20140607,1562,6666,3342,2,207.36,4,0.0,31.08
23975,US-2012-153353,20120918,20120920,592,4507,198,3,56.412,3,0.4,-35.748
23976,MX-2011-140697,20110110,20110115,94,1485,875,4,113.82,3,0.0,56.88
23977,MX-2011-146584,20110121,20110127,232,5403,207,4,107.4,5,0.0,46.1
23978,ES-2014-4535588,20141127,20141129,270,4210,859,3,107.55,5,0.5,-30.15
23979,ES-2014-3206195,20140325,20140401,573,4530,744,4,121.08,4,0.0,41.16
23980,ID-2013-24412,20131116,20131121,414,1669,86,4,205.74,2,0.25,-5.52
23981,ID-2011-20604,20110603,20110604,356,5604,895,3,49.59,3,0.0,12.33
23982,IN-2013-67014,20131108,20131113,564,5666,1104,4,142.02,3,0.0,2.79
23983,IN-2012-69072,20120405,20120409,629,2834,71,4,109.296,1,0.1,33.996
23984,IN-2012-74812,20121109,20121116,287,2251,2068,4,144.42,1,0.0,18.75
23985,IN-2014-16922,20141021,20141024,335,6882,57,2,49.02,2,0.0,1.44
23986,IS-2013-8820,20130403,20130408,447,5262,1540,4,102.84,2,0.0,9.24
23987,SF-2014-9660,20140423,20140423,988,2417,169,1,79.74,1,0.0,26.31
23988,GH-2011-7340,20111213,20111219,1413,4953,714,4,261.78,1,0.0,28.77
23989,MX-2013-130547,20130607,20130610,764,4334,26,3,47.52,3,0.0,11.4
23990,MX-2011-154641,20111014,20111018,124,7669,1521,4,61.56,3,0.0,22.74
